OBJECTID,VALUE,AREA,PERIMETER,THICKNESS,XCENTROID,YCENTROID,MAJORAXIS,MINORAXIS,ORIENTATION
588,614,753.9664917,109.8338013,13.72922516,367993.75,4048196,15.4917717,15.4917717,90
589,615,1507.932983,164.7507019,13.72922516,374707.3438,4048086.25,30.9835434,15.4917717,0
590,616,1507.932983,164.7507019,13.72922516,368556.6563,4048141,30.9835434,15.4917717,0
591,617,3769.83252,329.5014038,13.72922516,368691.1875,4048113.75,38.9597435,30.80038071,0
592,618,753.9664917,109.8338013,13.72922516,368817.5,4048141,15.4917717,15.4917717,90
593,619,6785.698242,549.1690063,13.72922516,374965.1563,4048016,59.16638565,36.50645447,60.48187637
594,620,753.9664917,109.8338013,13.72922516,368790.0313,4048113.75,15.4917717,15.4917717,90
595,621,1507.932983,164.7507019,13.72922516,375242.7813,4048017.5,30.9835434,15.4917717,90
596,623,753.9664917,109.8338013,13.72922516,375462.4375,4048003.75,15.4917717,15.4917717,90
597,624,1507.932983,164.7507019,13.72922516,368556.6563,4048086.25,30.9835434,15.4917717,0
598,625,17341.22852,1098.338013,13.72922516,374752.125,4047913,87.70750427,62.93514633,26.02491188
599,626,3015.865967,219.6676025,13.72922516,375421.25,4047962.75,30.9835434,30.9835434,90
600,627,1507.932983,164.7507019,13.72922516,368488,4048045,30.9835434,15.4917717,90
601,628,753.9664917,109.8338013,13.72922516,368625.2813,4048058.75,15.4917717,15.4917717,90
602,629,753.9664917,109.8338013,13.72922516,374638.6875,4047976.25,15.4917717,15.4917717,90
603,630,753.9664917,109.8338013,13.72922516,375297.6875,4047949,15.4917717,15.4917717,90
604,631,2261.899414,219.6676025,13.72922516,368405.625,4048031.25,53.66506958,13.4162674,0
605,632,753.9664917,109.8338013,13.72922516,374611.25,4047949,15.4917717,15.4917717,90
606,633,2261.899414,219.6676025,13.72922516,375242.7813,4047921.5,53.66506958,13.4162674,0
607,634,4523.798828,384.4183044,13.72922516,368648.1875,4047958,59.92689514,24.02877617,133.0497589
608,635,753.9664917,109.8338013,13.72922516,374858.375,4047894,15.4917717,15.4917717,90
609,636,4523.798828,274.5845032,13.72922516,374556.3125,4047852.75,48.49186707,29.69508171,0
610,637,4523.798828,384.4183044,13.72922516,375027.6875,4047848.25,65.65805817,21.93135071,32.24306488
611,638,1507.932983,164.7507019,13.72922516,368158.5,4047907.75,30.9835434,15.4917717,90
612,639,753.9664917,109.8338013,13.72922516,374501.4063,4047811.5,15.4917717,15.4917717,90
613,640,2261.899414,219.6676025,13.72922516,374620.4063,4047793.25,35.31360245,20.38831902,135
614,641,6785.698242,439.3352051,13.72922516,375187.875,4047784.25,55.83611679,38.68383026,144.2174683
615,642,753.9664917,109.8338013,13.72922516,368790.0313,4047866.5,15.4917717,15.4917717,90
616,643,1507.932983,164.7507019,13.72922516,374734.8125,4047784.25,30.9835434,15.4917717,0
617,644,3015.865967,274.5845032,13.72922516,375304.5625,4047763.5,48.49186707,19.7967205,71.56504822
618,645,753.9664917,109.8338013,13.72922516,368185.9688,4047866.5,15.4917717,15.4917717,90
